timestamp,source,confidence,duration,type
2026-03-29 19:55:07,CAMERA,12.81,0.0,DETECTED
2026-03-29 20:06:15,IMU,95.00,0.0,CONFIRMED
2026-03-29 20:06:44,CAMERA,12.27,0.0,DETECTED
2026-03-29 20:06:46,IMU,95.00,0.0,CONFIRMED
2026-03-29 20:08:17,CAMERA,25.48,0.0,DETECTED
2026-03-29 20:21:15,CAMERA,8.46,0.0,DETECTED
2026-03-29 20:21:15,CAMERA,5.23,0.0,DETECTED
2026-03-29 20:21:15,CAMERA,5.55,0.0,DETECTED
2026-03-29 20:21:16,CAMERA,10.88,0.0,DETECTED
2026-03-29 20:21:16,CAMERA,15.69,0.0,DETECTED
2026-03-29 20:21:20,CAMERA,6.16,0.0,DETECTED
2026-03-29 20:21:20,CAMERA,7.23,0.0,DETECTED
2026-03-29 20:21:20,CAMERA,8.02,0.0,DETECTED
2026-03-29 20:21:20,CAMERA,6.98,0.0,DETECTED
2026-03-29 20:21:20,CAMERA,6.80,0.0,DETECTED
2026-03-29 20:21:20,CAMERA,6.03,0.0,DETECTED
2026-03-29 20:21:20,CAMERA,6.03,0.0,DETECTED
2026-03-29 20:21:21,CAMERA,7.21,0.0,DETECTED
2026-03-29 20:21:22,CAMERA,6.38,0.0,DETECTED
2026-03-29 20:21:22,CAMERA,5.42,0.0,DETECTED
2026-03-29 20:21:22,CAMERA,4.89,0.0,DETECTED
2026-03-29 20:21:22,CAMERA,4.06,0.0,DETECTED
2026-03-29 20:21:23,CAMERA,4.83,0.0,DETECTED
2026-03-29 20:21:23,CAMERA,3.41,0.0,DETECTED
2026-03-29 20:21:24,CAMERA,14.42,0.0,DETECTED
2026-03-29 20:21:24,CAMERA,13.51,0.0,DETECTED
2026-03-29 20:21:25,CAMERA,12.32,0.0,DETECTED
2026-03-29 20:21:25,CAMERA,9.36,0.0,DETECTED
2026-03-29 20:21:25,CAMERA,11.96,0.0,DETECTED
2026-03-29 20:21:25,CAMERA,12.95,0.0,DETECTED
2026-03-29 20:21:25,CAMERA,13.77,0.0,DETECTED
2026-03-29 20:21:25,CAMERA,11.51,0.0,DETECTED
2026-03-29 20:21:25,CAMERA,11.51,0.0,DETECTED
2026-03-29 20:21:25,CAMERA,11.79,0.0,DETECTED
2026-03-29 20:21:25,CAMERA,11.79,0.0,DETECTED
2026-03-29 20:21:26,CAMERA,11.79,0.0,DETECTED
2026-03-29 20:21:26,CAMERA,11.79,0.0,DETECTED
2026-03-29 20:21:26,CAMERA,11.79,0.0,DETECTED
2026-03-29 20:21:26,CAMERA,11.79,0.0,DETECTED
2026-03-29 20:21:26,CAMERA,11.79,0.0,DETECTED
2026-03-29 20:21:26,CAMERA,11.79,0.0,DETECTED
2026-03-29 20:21:26,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:26,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:26,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:26,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:27,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:27,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:27,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:27,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:27,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:27,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:27,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:27,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:27,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:27,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:27,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:28,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:28,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:28,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:28,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:28,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:28,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:28,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:28,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:28,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:29,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:29,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:29,CAMERA,15.88,0.0,DETECTED
2026-03-29 20:21:31,CAMERA,19.80,0.0,DETECTED
2026-03-29 20:21:31,CAMERA,14.46,0.0,DETECTED
2026-03-29 20:21:55,CAMERA,17.39,0.0,DETECTED
2026-03-29 20:21:55,CAMERA,17.85,0.0,DETECTED
2026-03-29 20:21:58,CAMERA,21.37,0.0,DETECTED
2026-03-29 20:21:58,CAMERA,21.37,0.0,DETECTED
2026-03-29 20:21:58,CAMERA,21.37,0.0,DETECTED
2026-03-29 20:21:58,CAMERA,21.37,0.0,DETECTED
2026-03-29 20:21:58,CAMERA,21.37,0.0,DETECTED
2026-03-29 20:21:59,CAMERA,21.37,0.0,DETECTED
2026-03-29 20:21:59,CAMERA,21.37,0.0,DETECTED
2026-03-29 20:21:59,CAMERA,21.37,0.0,DETECTED
2026-03-29 20:21:59,CAMERA,21.37,0.0,DETECTED
2026-03-29 20:21:59,CAMERA,12.78,0.0,DETECTED
2026-03-29 20:21:59,CAMERA,21.37,0.0,DETECTED
2026-03-29 20:21:59,CAMERA,12.03,0.0,DETECTED
2026-03-29 20:22:01,CAMERA,21.37,0.0,DETECTED
2026-03-29 20:22:01,CAMERA,21.37,0.0,DETECTED
2026-03-29 20:22:01,CAMERA,21.37,0.0,DETECTED
2026-03-29 20:22:01,CAMERA,21.37,0.0,DETECTED
2026-03-29 20:22:01,CAMERA,21.37,0.0,DETECTED
2026-03-29 20:22:02,CAMERA,21.37,0.0,DETECTED
2026-03-29 20:22:02,CAMERA,21.37,0.0,DETECTED
2026-03-29 20:22:02,CAMERA,21.37,0.0,DETECTED
2026-03-29 20:22:02,CAMERA,21.37,0.0,DETECTED
2026-03-29 20:22:02,CAMERA,21.37,0.0,DETECTED
2026-03-29 20:22:12,CAMERA,8.54,0.0,DETECTED
2026-03-29 20:22:12,CAMERA,9.04,0.0,DETECTED
2026-03-29 20:22:12,CAMERA,13.61,0.0,DETECTED
2026-03-29 20:22:12,CAMERA,11.89,0.0,DETECTED
2026-03-29 20:22:12,CAMERA,11.41,0.0,DETECTED
2026-03-29 20:22:12,CAMERA,8.74,0.0,DETECTED
2026-03-29 20:22:12,CAMERA,9.69,0.0,DETECTED
2026-03-29 20:22:12,CAMERA,8.70,0.0,DETECTED
2026-03-29 20:22:12,CAMERA,10.34,0.0,DETECTED
2026-03-29 20:22:12,CAMERA,10.49,0.0,DETECTED
2026-03-29 20:22:12,CAMERA,10.49,0.0,DETECTED
2026-03-29 20:22:13,CAMERA,10.78,0.0,DETECTED
2026-03-29 20:22:41,CAMERA,12.48,0.0,DETECTED
2026-03-29 20:22:41,CAMERA,9.74,0.0,DETECTED
2026-03-29 20:22:42,CAMERA,7.96,0.0,DETECTED
2026-03-29 20:22:43,CAMERA,5.74,0.0,DETECTED
2026-03-29 20:22:44,CAMERA,5.13,0.0,DETECTED
2026-03-29 20:22:44,CAMERA,6.02,0.0,DETECTED
2026-03-29 20:24:26,CAMERA,3.58,0.0,DETECTED
